PIN,Address,City,Zip,SaleDate,SaleAmount,Grantee,Folio
U-31-27-17-02K-J00000-00014.0,Parcel U-31-27-17-02K-J00000-00014.0,Tampa,FL,2025-08-01,590000.0,N/A,0026821464
U-31-27-17-02K-J00000-00014.0,Parcel U-31-27-17-02K-J00000-00014.0,Tampa,FL,2025-06-04,450000.0,N/A,0026821464
U-32-27-17-ZZZ-000000-21930.0,Parcel U-32-27-17-ZZZ-000000-21930.0,Tampa,FL,2025-04-07,1112500.0,N/A,0026910300
U-32-27-17-02M-000001-00009.0,Parcel U-32-27-17-02M-000001-00009.0,Tampa,FL,2025-02-25,1600000.0,N/A,0026923018
U-32-27-17-02M-000002-00007.0,Parcel U-32-27-17-02M-000002-00007.0,Tampa,FL,2025-07-25,2850000.0,N/A,0026923054
U-32-27-17-69L-000000-00386.0,Parcel U-32-27-17-69L-000000-00386.0,Tampa,FL,2025-07-31,1200000.0,N/A,0026923132
U-32-27-17-69L-000000-00388.0,Parcel U-32-27-17-69L-000000-00388.0,Tampa,FL,2025-04-23,1230000.0,N/A,0026923136
U-32-27-17-73J-000000-00616.0,Parcel U-32-27-17-73J-000000-00616.0,Tampa,FL,2025-08-27,2350000.0,N/A,0026923270
U-33-27-17-02N-000000-00005.0,Parcel U-33-27-17-02N-000000-00005.0,Tampa,FL,2025-05-27,1100000.0,N/A,0027252510
U-34-27-17-02Q-000002-00007.0,Parcel U-34-27-17-02Q-000002-00007.0,Tampa,FL,2025-10-20,630000.0,N/A,0027560164
U-34-27-17-02Q-000002-00029.0,Parcel U-34-27-17-02Q-000002-00029.0,Tampa,FL,2025-10-16,849900.0,N/A,0027560208
U-34-27-17-02Q-000003-00004.0,Parcel U-34-27-17-02Q-000003-00004.0,Tampa,FL,2025-09-26,550000.0,N/A,0027560240
U-34-27-17-02S-000005-00001.0,Parcel U-34-27-17-02S-000005-00001.0,Tampa,FL,2025-08-25,891000.0,N/A,0027560314
U-34-27-17-02S-000005-00003.0,Parcel U-34-27-17-02S-000005-00003.0,Tampa,FL,2025-09-30,688000.0,N/A,0027560318
U-34-27-17-02S-000005-00004.0,Parcel U-34-27-17-02S-000005-00004.0,Tampa,FL,2025-07-10,975000.0,N/A,0027560320
U-34-27-17-02S-000005-00016.0,Parcel U-34-27-17-02S-000005-00016.0,Tampa,FL,2025-03-14,770000.0,N/A,0027560344
U-34-27-17-02S-000005-00021.0,Parcel U-34-27-17-02S-000005-00021.0,Tampa,FL,2025-10-15,720000.0,N/A,0027560354
U-34-27-17-02S-000006-00008.0,Parcel U-34-27-17-02S-000006-00008.0,Tampa,FL,2025-06-03,685000.0,N/A,0027560414
U-34-27-17-02S-000006-00016.0,Parcel U-34-27-17-02S-000006-00016.0,Tampa,FL,2025-08-20,862500.0,N/A,0027560430
U-34-27-17-02T-000001-00016.0,Parcel U-34-27-17-02T-000001-00016.0,Tampa,FL,2025-06-27,955000.0,N/A,0027565032
U-34-27-17-02V-000003-00038.0,Parcel U-34-27-17-02V-000003-00038.0,Tampa,FL,2025-10-30,720000.0,N/A,0027565178
U-34-27-17-5H8-000001-00054.0,Parcel U-34-27-17-5H8-000001-00054.0,Tampa,FL,2025-03-13,919900.0,N/A,0027565322
U-34-27-17-5H8-000004-00028.0,Parcel U-34-27-17-5H8-000004-00028.0,Tampa,FL,2025-10-15,833200.0,N/A,0027565400
U-34-27-17-5M0-000001-00041.0,Parcel U-34-27-17-5M0-000001-00041.0,Tampa,FL,2025-02-18,735000.0,N/A,0027565518
U-34-27-17-5M0-000003-00020.0,Parcel U-34-27-17-5M0-000003-00020.0,Tampa,FL,2025-01-16,728100.0,N/A,0027565524
U-35-27-17-001-000000-23050.0,Parcel U-35-27-17-001-000000-23050.0,Tampa,FL,2025-07-29,70000.0,N/A,0027920000
U-35-27-17-ZZZ-000000-23990.0,Parcel U-35-27-17-ZZZ-000000-23990.0,Tampa,FL,2025-08-28,450000.0,N/A,0028550100
U-35-27-17-ZZZ-000000-24190.0,Parcel U-35-27-17-ZZZ-000000-24190.0,Tampa,FL,2025-09-10,495000.0,N/A,0028730300
U-35-27-17-02X-000002-00017.0,Parcel U-35-27-17-02X-000002-00017.0,Tampa,FL,2025-04-23,610000.0,N/A,0028884048
U-35-27-17-02X-000002-00018.0,Parcel U-35-27-17-02X-000002-00018.0,Tampa,FL,2025-07-03,599000.0,N/A,0028884050
U-35-27-17-02X-000003-00028.0,Parcel U-35-27-17-02X-000003-00028.0,Tampa,FL,2025-03-20,690000.0,N/A,0028884120
U-35-27-17-02Y-000003-00004.0,Parcel U-35-27-17-02Y-000003-00004.0,Tampa,FL,2025-05-09,695000.0,N/A,0028886062
U-35-27-17-02Y-000003-00012.0,Parcel U-35-27-17-02Y-000003-00012.0,Tampa,FL,2025-11-12,511200.0,N/A,0028886078
U-35-27-17-02Y-000003-00016.0,Parcel U-35-27-17-02Y-000003-00016.0,Tampa,FL,2025-04-08,726000.0,N/A,0028886086
U-35-27-17-02Y-000005-00013.0,Parcel U-35-27-17-02Y-000005-00013.0,Tampa,FL,2025-05-20,690000.0,N/A,0028886150
U-35-27-17-02Y-000005-00019.0,Parcel U-35-27-17-02Y-000005-00019.0,Tampa,FL,2025-09-29,737000.0,N/A,0028886162
U-35-27-17-02Y-000007-00012.0,Parcel U-35-27-17-02Y-000007-00012.0,Tampa,FL,2025-02-28,650000.0,N/A,0028886236
U-34-27-17-02Y-000009-00006.0,Parcel U-34-27-17-02Y-000009-00006.0,Tampa,FL,2025-09-08,1125000.0,N/A,0028886272
U-35-27-17-02Y-000009-00021.0,Parcel U-35-27-17-02Y-000009-00021.0,Tampa,FL,2025-08-04,1325000.0,N/A,0028886302
U-35-27-17-02Y-000009-00032.0,Parcel U-35-27-17-02Y-000009-00032.0,Tampa,FL,2025-11-04,395000.0,N/A,0028886324
U-35-27-17-02Z-000007-00001.0,Parcel U-35-27-17-02Z-000007-00001.0,Tampa,FL,2025-03-17,511000.0,N/A,0028887502
U-35-27-17-02Z-000007-00017.0,Parcel U-35-27-17-02Z-000007-00017.0,Tampa,FL,2025-06-06,607500.0,N/A,0028887534
U-35-27-17-02Z-000008-00013.0,Parcel U-35-27-17-02Z-000008-00013.0,Tampa,FL,2025-11-14,560000.0,N/A,0028887606
U-35-27-17-02Z-000009-00012.0,Parcel U-35-27-17-02Z-000009-00012.0,Tampa,FL,2025-06-04,440000.0,N/A,0028887640
U-35-27-17-02Z-000009-00024.0,Parcel U-35-27-17-02Z-000009-00024.0,Tampa,FL,2025-08-08,510000.0,N/A,0028887664
U-35-27-17-5V1-A00000-00027.0,Parcel U-35-27-17-5V1-A00000-00027.0,Tampa,FL,2025-05-30,565000.0,N/A,0028887954
U-35-27-17-5V1-A00000-00032.0,Parcel U-35-27-17-5V1-A00000-00032.0,Tampa,FL,2025-02-11,570000.0,N/A,0028887964
U-35-27-17-5V1-A00000-00036.0,Parcel U-35-27-17-5V1-A00000-00036.0,Tampa,FL,2025-06-02,490000.0,N/A,0028887972
U-35-27-17-5V1-B00000-00014.0,Parcel U-35-27-17-5V1-B00000-00014.0,Tampa,FL,2025-10-15,515000.0,N/A,0028888002
U-35-27-17-5V1-C00000-00004.0,Parcel U-35-27-17-5V1-C00000-00004.0,Tampa,FL,2025-11-10,570000.0,N/A,0028888012
U-35-27-17-9GS-000000-00024.0,Parcel U-35-27-17-9GS-000000-00024.0,Tampa,FL,2025-03-28,500000.0,N/A,0028888248
U-36-27-17-C6S-000000-00003.0,Parcel U-36-27-17-C6S-000000-00003.0,Tampa,FL,2025-05-05,962500.0,N/A,0029140574
U-36-27-17-C6S-000000-00015.0,Parcel U-36-27-17-C6S-000000-00015.0,Tampa,FL,2025-08-27,985000.0,N/A,0029140598
U-36-27-17-C6S-000000-00018.0,Parcel U-36-27-17-C6S-000000-00018.0,Tampa,FL,2025-05-27,805000.0,N/A,0029140604
U-36-27-17-C6S-000000-00024.0,Parcel U-36-27-17-C6S-000000-00024.0,Tampa,FL,2025-01-08,900000.0,N/A,0029140616
U-36-27-17-C6S-000000-00025.0,Parcel U-36-27-17-C6S-000000-00025.0,Tampa,FL,2025-10-14,1085000.0,N/A,0029140618
U-36-27-17-C6S-000000-00028.0,Parcel U-36-27-17-C6S-000000-00028.0,Tampa,FL,2025-01-28,885000.0,N/A,0029140624
U-36-27-17-C6S-000000-00030.0,Parcel U-36-27-17-C6S-000000-00030.0,Tampa,FL,2025-02-27,864900.0,N/A,0029140628
U-36-27-17-C6S-000000-00036.0,Parcel U-36-27-17-C6S-000000-00036.0,Tampa,FL,2025-03-26,963500.0,N/A,0029140640
U-36-27-17-C6S-000000-00038.0,Parcel U-36-27-17-C6S-000000-00038.0,Tampa,FL,2025-08-12,775000.0,N/A,0029140644
U-36-27-17-C6S-000000-00044.0,Parcel U-36-27-17-C6S-000000-00044.0,Tampa,FL,2025-04-29,842500.0,N/A,0029140656
U-36-27-17-C6S-000000-00057.0,Parcel U-36-27-17-C6S-000000-00057.0,Tampa,FL,2025-04-23,880700.0,N/A,0029140682
U-36-27-17-C6S-000000-00058.0,Parcel U-36-27-17-C6S-000000-00058.0,Tampa,FL,2025-04-11,1089600.0,N/A,0029140684
U-36-27-17-030-000000-00023.0,Parcel U-36-27-17-030-000000-00023.0,Tampa,FL,2025-04-03,1275000.0,N/A,0029142046
U-36-27-17-030-000000-00025.0,Parcel U-36-27-17-030-000000-00025.0,Tampa,FL,2025-11-26,885000.0,N/A,0029142050
U-36-27-17-031-000000-00005.0,Parcel U-36-27-17-031-000000-00005.0,Tampa,FL,2025-02-27,685000.0,N/A,0029142120
U-36-27-17-033-000002-00004.0,Parcel U-36-27-17-033-000002-00004.0,Tampa,FL,2025-09-11,634900.0,N/A,0029142550
U-36-27-17-033-000004-00011.0,Parcel U-36-27-17-033-000004-00011.0,Tampa,FL,2025-06-30,480000.0,N/A,0029142720
U-36-27-17-033-000004-00026.0,Parcel U-36-27-17-033-000004-00026.0,Tampa,FL,2025-04-02,570000.0,N/A,0029142750
U-35-27-17-034-000005-00005.0,Parcel U-35-27-17-034-000005-00005.0,Tampa,FL,2025-07-25,477000.0,N/A,0029142810
U-35-27-17-034-000007-00032.0,Parcel U-35-27-17-034-000007-00032.0,Tampa,FL,2025-06-20,630000.0,N/A,0029142902
U-36-27-17-034-000008-00004.0,Parcel U-36-27-17-034-000008-00004.0,Tampa,FL,2025-01-07,520000.0,N/A,0029142996
U-36-27-17-034-000008-00004.0,Parcel U-36-27-17-034-000008-00004.0,Tampa,FL,2025-01-06,380000.0,N/A,0029142996
U-36-27-17-035-000000-00006.0,Parcel U-36-27-17-035-000000-00006.0,Tampa,FL,2025-10-08,490000.0,N/A,0029220000
U-36-27-17-035-000000-00019.1,Parcel U-36-27-17-035-000000-00019.1,Tampa,FL,2025-10-17,150000.0,N/A,0029380020
U-36-27-17-035-000000-00019.3,Parcel U-36-27-17-035-000000-00019.3,Tampa,FL,2025-01-07,90000.0,N/A,0029380045
U-36-27-17-037-000003-00002.0,Parcel U-36-27-17-037-000003-00002.0,Tampa,FL,2025-04-03,460000.0,N/A,0029525590
U-36-27-17-037-000003-00007.0,Parcel U-36-27-17-037-000003-00007.0,Tampa,FL,2025-11-26,534000.0,N/A,0029525600
U-36-27-17-037-000003-00017.0,Parcel U-36-27-17-037-000003-00017.0,Tampa,FL,2025-05-02,465000.0,N/A,0029525620
U-36-27-17-038-000003-00013.0,Parcel U-36-27-17-038-000003-00013.0,Tampa,FL,2025-08-19,580000.0,N/A,0029556060
U-36-27-17-038-000003-00036.0,Parcel U-36-27-17-038-000003-00036.0,Tampa,FL,2025-03-14,525000.0,N/A,0029556106
U-36-27-17-03A-000002-00019.0,Parcel U-36-27-17-03A-000002-00019.0,Tampa,FL,2025-09-16,460000.0,N/A,0029557148
U-36-27-17-03A-000003-00003.0,Parcel U-36-27-17-03A-000003-00003.0,Tampa,FL,2025-02-27,475000.0,N/A,0029557160
U-36-27-17-03A-000003-00007.0,Parcel U-36-27-17-03A-000003-00007.0,Tampa,FL,2025-07-25,399900.0,N/A,0029557168
U-36-27-17-03A-000003-00011.0,Parcel U-36-27-17-03A-000003-00011.0,Tampa,FL,2025-05-05,390000.0,N/A,0029557176
U-36-27-17-03A-000003-00018.0,Parcel U-36-27-17-03A-000003-00018.0,Tampa,FL,2025-10-30,510000.0,N/A,0029557190
U-36-27-17-03A-000003-00023.0,Parcel U-36-27-17-03A-000003-00023.0,Tampa,FL,2025-09-26,530000.0,N/A,0029557200
U-36-27-17-03A-000007-00015.0,Parcel U-36-27-17-03A-000007-00015.0,Tampa,FL,2025-05-05,435000.0,N/A,0029557338
U-36-27-17-03E-000005-00001.0,Parcel U-36-27-17-03E-000005-00001.0,Tampa,FL,2025-05-02,436000.0,N/A,0029557904
U-36-27-17-03G-000003-00009.0,Parcel U-36-27-17-03G-000003-00009.0,Tampa,FL,2025-08-22,445000.0,N/A,0029557956
U-36-27-17-60L-000001-00056.0,Parcel U-36-27-17-60L-000001-00056.0,Tampa,FL,2025-08-01,708000.0,N/A,0029558312
U-36-27-17-60L-000003-00008.0,Parcel U-36-27-17-60L-000003-00008.0,Tampa,FL,2025-07-11,725000.0,N/A,0029558374
U-36-27-17-621-000000-00034.0,Parcel U-36-27-17-621-000000-00034.0,Tampa,FL,2025-07-03,375000.0,N/A,0029558518
U-36-27-17-621-000000-00046.0,Parcel U-36-27-17-621-000000-00046.0,Tampa,FL,2025-05-09,390000.0,N/A,0029558542
U-36-27-17-621-000000-00057.0,Parcel U-36-27-17-621-000000-00057.0,Tampa,FL,2025-05-21,360000.0,N/A,0029558564
U-01-28-17-03H-000002-00007.0,Parcel U-01-28-17-03H-000002-00007.0,Tampa,FL,2025-03-12,475000.0,N/A,0030304030
U-01-28-17-03H-000002-00044.0,Parcel U-01-28-17-03H-000002-00044.0,Tampa,FL,2025-05-09,440000.0,N/A,0030304104
U-01-28-17-03H-000006-00019.0,Parcel U-01-28-17-03H-000006-00019.0,Tampa,FL,2025-07-30,412500.0,N/A,0030304240
U-06-28-18-03J-000008-00029.0,Parcel U-06-28-18-03J-000008-00029.0,Tampa,FL,2025-04-16,440000.0,N/A,0030304586
U-06-28-18-03J-000008-00038.0,Parcel U-06-28-18-03J-000008-00038.0,Tampa,FL,2025-12-02,465000.0,N/A,0030304604
U-01-28-17-03J-000008-00048.0,Parcel U-01-28-17-03J-000008-00048.0,Tampa,FL,2025-01-27,375000.0,N/A,0030304624
U-01-28-17-03J-000008-00058.0,Parcel U-01-28-17-03J-000008-00058.0,Tampa,FL,2025-08-18,405000.0,N/A,0030304644
U-01-28-17-03M-000012-00073.0,Parcel U-01-28-17-03M-000012-00073.0,Tampa,FL,2025-09-05,424000.0,N/A,0030305272
U-01-28-17-03M-000012-00078.0,Parcel U-01-28-17-03M-000012-00078.0,Tampa,FL,2025-12-05,265000.0,N/A,0030305282
U-01-28-17-03M-000026-00020.0,Parcel U-01-28-17-03M-000026-00020.0,Tampa,FL,2025-01-31,441000.0,N/A,0030305294
U-01-28-17-03M-000027-00033.0,Parcel U-01-28-17-03M-000027-00033.0,Tampa,FL,2025-06-04,370000.0,N/A,0030305378
U-01-28-17-03N-000026-00050.0,Parcel U-01-28-17-03N-000026-00050.0,Tampa,FL,2025-03-28,355000.0,N/A,0030305576
U-01-28-17-03N-000026-00056.0,Parcel U-01-28-17-03N-000026-00056.0,Tampa,FL,2025-03-05,420000.0,N/A,0030305588
U-01-28-17-03N-000027-00019.0,Parcel U-01-28-17-03N-000027-00019.0,Tampa,FL,2025-03-07,423000.0,N/A,0030305668
U-01-28-17-03O-000002-00014.0,Parcel U-01-28-17-03O-000002-00014.0,Tampa,FL,2025-08-15,390000.0,N/A,0030335078
U-02-28-17-03O-000002-00025.0,Parcel U-02-28-17-03O-000002-00025.0,Tampa,FL,2025-04-16,610000.0,N/A,0030335100
U-01-28-17-03O-000003-00023.0,Parcel U-01-28-17-03O-000003-00023.0,Tampa,FL,2025-08-28,560000.0,N/A,0030335170
U-01-28-17-03P-000001-00021.0,Parcel U-01-28-17-03P-000001-00021.0,Tampa,FL,2025-06-18,700000.0,N/A,0030336042
U-01-28-17-03P-000001-00029.0,Parcel U-01-28-17-03P-000001-00029.0,Tampa,FL,2025-09-11,700000.0,N/A,0030336058
U-01-28-17-03P-000004-00001.0,Parcel U-01-28-17-03P-000004-00001.0,Tampa,FL,2025-10-10,650000.0,N/A,0030336138
U-01-28-17-03P-000004-00004.0,Parcel U-01-28-17-03P-000004-00004.0,Tampa,FL,2025-09-19,690000.0,N/A,0030336144
U-01-28-17-03P-000004-00011.0,Parcel U-01-28-17-03P-000004-00011.0,Tampa,FL,2025-06-11,600000.0,N/A,0030336158
U-01-28-17-03Q-000001-00036.0,Parcel U-01-28-17-03Q-000001-00036.0,Tampa,FL,2025-05-15,670000.0,N/A,0030336186
U-01-28-17-03Q-000001-00043.0,Parcel U-01-28-17-03Q-000001-00043.0,Tampa,FL,2025-08-07,499900.0,N/A,0030336200
U-11-28-17-03S-000007-00013.0,Parcel U-11-28-17-03S-000007-00013.0,Tampa,FL,2025-04-20,533000.0,N/A,0030360030
U-11-28-17-03S-000007-00003.0,Parcel U-11-28-17-03S-000007-00003.0,Tampa,FL,2025-08-01,185000.0,N/A,0030360100
U-11-28-17-03S-000008-00006.0,Parcel U-11-28-17-03S-000008-00006.0,Tampa,FL,2025-09-09,319000.0,N/A,0030400000
U-11-28-17-03S-000008-00021.0,Parcel U-11-28-17-03S-000008-00021.0,Tampa,FL,2025-03-03,185000.0,N/A,0030430000
U-11-28-17-03S-000013-00017.0,Parcel U-11-28-17-03S-000013-00017.0,Tampa,FL,2025-09-26,180000.0,N/A,0030580000
U-11-28-17-03S-000015-00001.0,Parcel U-11-28-17-03S-000015-00001.0,Tampa,FL,2025-01-03,300000.0,N/A,0030700000
U-11-28-17-03S-000015-00019.0,Parcel U-11-28-17-03S-000015-00019.0,Tampa,FL,2025-02-12,380000.0,N/A,0030780000
U-01-28-17-03T-000003-00016.0,Parcel U-01-28-17-03T-000003-00016.0,Tampa,FL,2025-12-01,365000.0,N/A,0031060128
U-01-28-17-03T-000006-00022.0,Parcel U-01-28-17-03T-000006-00022.0,Tampa,FL,2025-07-17,620000.0,N/A,0031060244
U-01-28-17-03T-000006-00035.0,Parcel U-01-28-17-03T-000006-00035.0,Tampa,FL,2025-07-31,500000.0,N/A,0031060270
U-01-28-17-03T-000006-00036.0,Parcel U-01-28-17-03T-000006-00036.0,Tampa,FL,2025-02-18,475000.0,N/A,0031060272
U-01-28-17-03T-000006-00053.0,Parcel U-01-28-17-03T-000006-00053.0,Tampa,FL,2025-08-21,480000.0,N/A,0031060306
U-01-28-17-03T-000013-00003.0,Parcel U-01-28-17-03T-000013-00003.0,Tampa,FL,2025-06-18,270000.0,N/A,0031060468
U-01-28-17-03T-000014-00032.0,Parcel U-01-28-17-03T-000014-00032.0,Tampa,FL,2025-10-07,400000.0,N/A,0031060562
U-36-27-17-03U-000001-00002.0,Parcel U-36-27-17-03U-000001-00002.0,Tampa,FL,2025-06-06,493000.0,N/A,0031060604
U-36-27-17-03U-000002-00017.0,Parcel U-36-27-17-03U-000002-00017.0,Tampa,FL,2025-02-21,460000.0,N/A,0031060638
U-01-28-17-669-000000-00016.0,Parcel U-01-28-17-669-000000-00016.0,Tampa,FL,2025-10-28,900000.0,N/A,0031060732
U-01-28-17-9SC-000000-00041.0,Parcel U-01-28-17-9SC-000000-00041.0,Tampa,FL,2025-04-07,685000.0,N/A,0031060850
U-01-28-17-9XA-A00000-00004.0,Parcel U-01-28-17-9XA-A00000-00004.0,Tampa,FL,2025-08-05,475000.0,N/A,0031060918
U-01-28-17-9XA-B00000-00005.0,Parcel U-01-28-17-9XA-B00000-00005.0,Tampa,FL,2025-06-24,535000.0,N/A,0031060940
U-01-28-17-B2O-000000-00007.0,Parcel U-01-28-17-B2O-000000-00007.0,Tampa,FL,2025-06-18,685000.0,N/A,0031061054
U-01-28-17-B3B-000000-00010.0,Parcel U-01-28-17-B3B-000000-00010.0,Tampa,FL,2025-10-01,400000.0,N/A,0031061090
U-01-28-17-B3B-000000-00066.0,Parcel U-01-28-17-B3B-000000-00066.0,Tampa,FL,2025-10-01,485000.0,N/A,0031061202
U-02-28-17-ZZZ-000000-25641.6,Parcel U-02-28-17-ZZZ-000000-25641.6,Tampa,FL,2025-08-29,900000.0,N/A,0031070125
U-02-28-17-ZZZ-000000-25960.0,Parcel U-02-28-17-ZZZ-000000-25960.0,Tampa,FL,2025-09-09,1800000.0,N/A,0031315015
U-02-28-17-03V-000002-00001.0,Parcel U-02-28-17-03V-000002-00001.0,Tampa,FL,2025-07-09,167500.0,N/A,0031780000
U-02-28-17-03V-000002-00010.0,Parcel U-02-28-17-03V-000002-00010.0,Tampa,FL,2025-07-09,150000.0,N/A,0031830050
U-02-28-17-03V-000006-00001.0,Parcel U-02-28-17-03V-000006-00001.0,Tampa,FL,2025-08-15,1175000.0,N/A,0031990000
U-02-28-17-03V-000006-00002.0,Parcel U-02-28-17-03V-000006-00002.0,Tampa,FL,2025-02-27,1330000.0,N/A,0031990035
U-02-28-17-03V-000016-00012.0,Parcel U-02-28-17-03V-000016-00012.0,Tampa,FL,2025-08-13,63000.0,N/A,0032400000
U-02-28-17-03V-000021-00010.0,Parcel U-02-28-17-03V-000021-00010.0,Tampa,FL,2025-09-19,85000.0,N/A,0032530050
U-02-28-17-03V-000021-00011.0,Parcel U-02-28-17-03V-000021-00011.0,Tampa,FL,2025-01-21,85000.0,N/A,0032530100
U-02-28-17-03V-000021-00012.0,Parcel U-02-28-17-03V-000021-00012.0,Tampa,FL,2025-01-21,85000.0,N/A,0032540000
U-02-28-17-03V-000024-00011.0,Parcel U-02-28-17-03V-000024-00011.0,Tampa,FL,2025-09-17,460000.0,N/A,0032640110
U-02-28-17-03V-000031-00010.0,Parcel U-02-28-17-03V-000031-00010.0,Tampa,FL,2025-08-04,100000.0,N/A,0032850000
U-02-28-17-03V-000035-00001.0,Parcel U-02-28-17-03V-000035-00001.0,Tampa,FL,2025-06-30,100000.0,N/A,0033040000
U-02-28-17-03V-000035-00001.0,Parcel U-02-28-17-03V-000035-00001.0,Tampa,FL,2025-06-30,80000.0,N/A,0033040000
U-08-28-17-5V9-000004-00006.0,Parcel U-08-28-17-5V9-000004-00006.0,Tampa,FL,2025-06-13,370000.0,N/A,0033532424
U-08-28-17-5V9-000007-00002.0,Parcel U-08-28-17-5V9-000007-00002.0,Tampa,FL,2025-07-10,297500.0,N/A,0033532452
U-08-28-17-5V9-000007-00003.0,Parcel U-08-28-17-5V9-000007-00003.0,Tampa,FL,2025-08-29,330000.0,N/A,0033532454
U-08-28-17-5V9-000008-00004.0,Parcel U-08-28-17-5V9-000008-00004.0,Tampa,FL,2025-02-07,305000.0,N/A,0033532468
U-08-28-17-5V9-000009-00003.0,Parcel U-08-28-17-5V9-000009-00003.0,Tampa,FL,2025-05-16,335000.0,N/A,0033532478
U-08-28-17-5V9-000023-00003.0,Parcel U-08-28-17-5V9-000023-00003.0,Tampa,FL,2025-09-29,305000.0,N/A,0033532550
U-02-28-17-03V-000045-00011.0,Parcel U-02-28-17-03V-000045-00011.0,Tampa,FL,2025-05-21,125000.0,N/A,0033610000
U-02-28-17-03X-000003-00028.0,Parcel U-02-28-17-03X-000003-00028.0,Tampa,FL,2025-03-07,409900.0,N/A,0034845088
U-02-28-17-03X-000006-00018.0,Parcel U-02-28-17-03X-000006-00018.0,Tampa,FL,2025-01-15,190000.0,N/A,0034845214
U-02-28-17-03X-000010-00006.0,Parcel U-02-28-17-03X-000010-00006.0,Tampa,FL,2025-06-04,290000.0,N/A,0034845326
U-02-28-17-03Y-000011-00011.0,Parcel U-02-28-17-03Y-000011-00011.0,Tampa,FL,2025-09-30,362500.0,N/A,0034845386
U-02-28-17-9CJ-000016-00003.0,Parcel U-02-28-17-9CJ-000016-00003.0,Tampa,FL,2025-08-07,309600.0,N/A,0034848228
U-02-28-17-9CJ-000019-00004.0,Parcel U-02-28-17-9CJ-000019-00004.0,Tampa,FL,2025-09-08,310000.0,N/A,0034848264
U-03-28-17-ZZZ-000000-26540.0,Parcel U-03-28-17-ZZZ-000000-26540.0,Tampa,FL,2025-02-11,299000.0,N/A,0034940000
U-03-28-17-ZZZ-000000-26480.1,Parcel U-03-28-17-ZZZ-000000-26480.1,Tampa,FL,2025-07-02,1800000.0,N/A,0034980000
U-03-28-17-ZZZ-000000-26650.0,Parcel U-03-28-17-ZZZ-000000-26650.0,Tampa,FL,2025-06-06,505000.0,N/A,0035040000
U-03-28-17-041-000001-00013.0,Parcel U-03-28-17-041-000001-00013.0,Tampa,FL,2025-03-25,400000.0,N/A,0035078026
U-03-28-17-041-000001-00053.0,Parcel U-03-28-17-041-000001-00053.0,Tampa,FL,2025-03-18,535000.0,N/A,0035078050
U-03-28-17-042-000002-00011.0,Parcel U-03-28-17-042-000002-00011.0,Tampa,FL,2025-09-30,420000.0,N/A,0035078178
U-03-28-17-042-000002-00020.0,Parcel U-03-28-17-042-000002-00020.0,Tampa,FL,2025-05-09,575000.0,N/A,0035078196
U-03-28-17-043-B00000-00017.0,Parcel U-03-28-17-043-B00000-00017.0,Tampa,FL,2025-03-17,580000.0,N/A,0035078348
U-03-28-17-5JX-D00000-00002.0,Parcel U-03-28-17-5JX-D00000-00002.0,Tampa,FL,2025-05-06,480000.0,N/A,0035078746
U-03-28-17-5S4-B00000-00007.0,Parcel U-03-28-17-5S4-B00000-00007.0,Tampa,FL,2025-06-26,590000.0,N/A,0035078830
U-03-28-17-5S4-B00000-00011.0,Parcel U-03-28-17-5S4-B00000-00011.0,Tampa,FL,2025-11-26,488000.0,N/A,0035078838
U-03-28-17-5S4-B00000-00015.0,Parcel U-03-28-17-5S4-B00000-00015.0,Tampa,FL,2025-03-20,485000.0,N/A,0035078846
U-03-28-17-5S4-E00000-00015.0,Parcel U-03-28-17-5S4-E00000-00015.0,Tampa,FL,2025-04-02,525000.0,N/A,0035078918
U-03-28-17-9SZ-000000-00021.0,Parcel U-03-28-17-9SZ-000000-00021.0,Tampa,FL,2025-12-05,1500000.0,N/A,0035079032
U-03-28-17-9SZ-000000-00024.0,Parcel U-03-28-17-9SZ-000000-00024.0,Tampa,FL,2025-01-21,1250000.0,N/A,0035079038
U-03-28-17-9YK-000000-0007B.0,Parcel U-03-28-17-9YK-000000-0007B.0,Tampa,FL,2025-08-29,1795000.0,N/A,0035079164
U-03-28-17-9YK-000000-00079.0,Parcel U-03-28-17-9YK-000000-00079.0,Tampa,FL,2025-06-26,1750000.0,N/A,0035079212
U-03-28-17-A2E-000000-00019.0,Parcel U-03-28-17-A2E-000000-00019.0,Tampa,FL,2025-04-25,810000.0,N/A,0035079268
U-04-28-17-84S-000000-00016.0,Parcel U-04-28-17-84S-000000-00016.0,Tampa,FL,2025-02-07,630000.0,N/A,0035130152
U-04-28-17-84S-000000-00026.0,Parcel U-04-28-17-84S-000000-00026.0,Tampa,FL,2025-03-18,689500.0,N/A,0035130172
U-04-28-17-70K-000003-00007.0,Parcel U-04-28-17-70K-000003-00007.0,Tampa,FL,2025-12-01,1650000.0,N/A,0035160140
U-04-28-17-70K-000004-00002.0,Parcel U-04-28-17-70K-000004-00002.0,Tampa,FL,2025-11-05,1375000.0,N/A,0035160178
U-04-28-17-70K-000004-00004.0,Parcel U-04-28-17-70K-000004-00004.0,Tampa,FL,2025-05-08,1450000.0,N/A,0035160182
U-04-28-17-70K-000005-00004.0,Parcel U-04-28-17-70K-000005-00004.0,Tampa,FL,2025-07-07,1155000.0,N/A,0035160206
U-04-28-17-70K-000006-00002.0,Parcel U-04-28-17-70K-000006-00002.0,Tampa,FL,2025-08-29,695000.0,N/A,0035160270
